SEQN,Gender,Age,Ethnicity,US born,Education,Marital Status,HouseholdSize,AgeUnder6,Age6to18,AgeOver60,HouseholdIncome,IncomePovertyRatio
99825,Male,67,Black,1,,3.0,1,0,0,1,638.0,5.0
100043,Female,67,Black,1,5.0,2.0,1,0,0,1,35.0,2.16
100136,Male,67,White,1,,1.0,2,0,0,2,,
100390,Female,67,Black,1,4.0,3.0,2,0,0,1,25.0,1.27
100433,Male,67,Other Hispanic,2,,1.0,5,2,0,2,25.0,0.81
100474,Female,67,White,1,4.0,1.0,3,0,0,2,,
100485,Male,67,White,1,,1.0,4,0,1,2,,
100629,Male,67,Mexican-American,2,,1.0,5,0,0,2,63.0,1.75
100725,Female,67,Asian,2,2.0,1.0,7,2,1,2,365.0,3.94
100915,Male,67,White,1,1.0,6.0,2,0,0,2,65.0,3.86
101001,Male,67,Black,1,4.0,1.0,2,0,0,2,35.0,2.07
101075,Male,67,Mexican-American,2,4.0,1.0,3,0,0,2,756.0,5.0
101266,Female,67,Black,1,5.0,5.0,5,0,1,1,,
101273,Male,67,Other Hispanic,2,3.0,3.0,1,0,0,1,327.0,5.0
101328,Female,67,Others,1,4.0,1.0,2,0,0,2,308.0,5.0
101442,Female,67,White,1,5.0,1.0,3,0,0,2,75.0,3.43
101458,Female,67,Other Hispanic,1,2.0,3.0,5,0,0,2,63.0,1.12
101500,Female,67,White,1,3.0,2.0,2,0,0,1,35.0,2.06
101823,Male,67,Black,1,3.0,1.0,2,0,0,2,25.0,1.46
101981,Female,67,Asian,2,5.0,6.0,2,0,0,2,,
101993,Female,67,White,1,4.0,1.0,3,0,0,2,65.0,2.89
102027,Male,67,White,1,,5.0,1,0,0,1,15.0,0.86
102032,Female,67,Black,1,,2.0,1,0,0,1,25.0,1.69
102137,Male,67,Black,1,3.0,1.0,4,0,0,2,65.0,2.54
102349,Female,67,Asian,2,3.0,1.0,2,0,0,2,721.0,5.0
102368,Male,67,White,1,,1.0,2,0,0,2,548.0,5.0
102696,Male,67,Black,1,,1.0,5,0,2,2,63.0,3.62
102778,Female,67,Black,1,4.0,1.0,2,0,0,2,20.0,1.17
102794,Male,67,Other Hispanic,2,,6.0,4,0,0,3,45.0,1.52
102835,Female,67,Black,2,5.0,2.0,5,2,0,1,35.0,0.85
102869,Male,67,White,1,2.0,3.0,1,0,0,1,15.0,0.99
94691,Male,68,White,1,3.0,2.0,1,0,0,1,15.0,0.99
95335,Male,68,Mexican-American,1,,1.0,2,0,0,2,10.0,0.39
100662,Female,68,White,1,,1.0,2,0,0,2,25.0,1.48
93827,Female,68,Asian,2,,1.0,3,0,0,2,,
93868,Male,68,Black,1,,1.0,4,0,1,2,75.0,
94150,Male,68,White,1,,1.0,2,0,0,2,35.0,1.75
94173,Female,68,Black,1,5.0,3.0,6,1,0,1,25.0,0.74
94372,Male,68,Black,1,,1.0,3,0,0,2,82.0,3.87
94633,Female,68,White,1,,2.0,1,0,0,1,86.0,5.0
94811,Male,68,Black,1,5.0,5.0,2,0,0,1,10.0,0.57
95098,Male,68,Other Hispanic,2,1.0,1.0,2,0,0,1,15.0,
95163,Male,68,Asian,2,4.0,1.0,3,0,0,1,13.0,
95243,Female,68,Black,1,3.0,2.0,3,0,1,1,35.0,1.62
95325,Male,68,Other Hispanic,2,,4.0,5,0,1,1,63.0,0.98
95397,Male,68,White,1,5.0,1.0,4,0,2,1,25.0,0.85
95419,Male,68,Asian,2,,1.0,2,0,0,2,63.0,
95533,Male,68,White,1,5.0,6.0,2,0,0,1,35.0,1.34
95540,Male,68,Mexican-American,2,2.0,1.0,7,0,3,1,20.0,0.49
95668,Female,68,Mexican-American,2,4.0,1.0,2,0,0,1,15.0,0.69
95802,Male,68,White,1,4.0,3.0,2,0,0,1,45.0,2.43
95952,Male,68,White,1,4.0,1.0,1,0,0,1,542.0,5.0
96087,Male,68,Other Hispanic,1,2.0,1.0,3,0,0,2,65.0,2.89
96114,Male,68,Black,1,5.0,3.0,1,0,0,1,10.0,0.77
96117,Male,68,Other Hispanic,2,,1.0,3,0,0,2,678.0,5.0
96317,Male,68,Black,1,5.0,1.0,3,0,0,2,76.0,3.67
96700,Male,68,White,1,,1.0,6,0,2,2,25.0,0.59
96722,Male,68,White,1,3.0,1.0,2,0,0,2,35.0,1.7
96835,Female,68,White,1,0.0,3.0,1,0,0,1,94.0,5.0
96998,Female,68,Others,1,3.0,3.0,1,0,0,1,10.0,0.74
97051,Male,68,Asian,2,,1.0,2,0,0,2,20.0,1.16
97248,Female,68,Other Hispanic,2,4.0,4.0,5,0,2,1,35.0,1.1
97348,Female,68,Asian,2,5.0,1.0,2,0,0,2,5.0,0.0
97611,Male,68,Others,1,,1.0,3,0,0,2,45.0,1.8
98130,Male,68,White,1,3.0,1.0,2,0,0,2,35.0,1.61
98301,Female,68,Black,1,5.0,3.0,2,0,0,2,338.0,5.0
98353,Female,68,Asian,2,3.0,1.0,2,0,0,2,25.0,1.23
98501,Female,68,Other Hispanic,2,4.0,1.0,2,0,0,2,35.0,1.73
98541,Female,68,Mexican-American,2,3.0,4.0,1,0,0,1,45.0,2.99
98592,Female,68,Asian,2,4.0,2.0,1,0,0,1,15.0,1.07
98699,Female,68,Other Hispanic,2,1.0,1.0,2,0,0,2,75.0,4.0
98725,Male,68,Asian,2,5.0,1.0,3,0,0,2,63.0,
98752,Male,68,Black,1,4.0,1.0,2,0,0,2,45.0,2.43
98755,Female,68,White,1,4.0,2.0,1,0,0,1,20.0,1.24
98909,Male,68,Other Hispanic,2,4.0,3.0,2,0,1,1,10.0,0.52
98931,Female,68,Black,1,,3.0,1,0,0,1,55.0,3.73
98966,Female,68,Asian,1,,1.0,2,0,0,2,,
99014,Male,68,White,1,3.0,1.0,4,0,0,3,130.0,5.0
99018,Female,68,White,1,,1.0,2,0,0,2,35.0,1.61
99172,Male,68,Black,1,,1.0,2,0,0,2,45.0,2.19
99178,Male,68,Black,1,5.0,5.0,1,0,0,1,63.0,
99183,Male,68,Black,1,0.0,1.0,5,0,1,2,35.0,1.02
99283,Male,68,Asian,2,3.0,1.0,7,2,1,2,504.0,3.94
99303,Female,68,Black,1,,3.0,1,0,0,1,35.0,2.82
99385,Female,68,White,1,,1.0,2,0,0,2,83.0,4.62
99522,Male,68,Other Hispanic,1,,3.0,3,0,0,1,,
99625,Male,68,White,1,5.0,1.0,2,0,0,2,496.0,5.0
99890,Female,68,White,1,,1.0,2,0,0,2,35.0,1.97
100411,Male,68,Black,2,,2.0,1,0,0,1,,
100442,Female,68,White,1,5.0,2.0,3,0,0,2,503.0,5.0
100728,Female,68,White,1,,3.0,1,0,0,1,15.0,1.04
100771,Female,68,White,1,,3.0,1,0,0,1,10.0,0.7
100792,Female,68,Black,1,5.0,1.0,1,0,0,1,25.0,1.99
100821,Female,68,Other Hispanic,2,,1.0,2,0,0,2,25.0,1.45
100837,Male,68,White,1,1.0,1.0,2,0,0,1,45.0,2.13
100890,Female,68,Black,1,,3.0,1,0,0,1,10.0,0.75
100948,Female,68,Black,2,4.0,1.0,2,0,0,2,65.0,3.34
100989,Female,68,Black,1,,1.0,4,0,0,3,87.0,3.46
101046,Male,68,Others,1,4.0,5.0,1,0,0,1,15.0,1.2
101502,Male,68,White,1,,1.0,3,0,0,2,45.0,1.83
101636,Female,68,Mexican-American,2,,2.0,2,0,0,1,34.0,
101645,Male,68,White,1,4.0,1.0,3,0,0,3,15.0,0.65
101729,Male,68,Black,1,,3.0,2,0,0,1,86.0,
102054,Female,68,White,1,,2.0,1,0,0,1,25.0,1.77
102058,Female,68,White,1,3.0,6.0,2,0,0,2,65.0,2.88
102183,Male,68,White,1,,1.0,2,0,0,2,83.0,5.0
102210,Male,68,Black,2,,1.0,2,0,0,1,25.0,1.37
102337,Male,68,Other Hispanic,2,,1.0,2,0,0,2,20.0,0.93
102387,Male,68,White,1,5.0,3.0,1,0,0,1,20.0,1.24
102508,Female,68,Black,1,2.0,6.0,2,0,0,2,,
102574,Male,68,Mexican-American,2,3.0,2.0,4,1,0,1,15.0,0.58
102588,Female,68,White,1,1.0,1.0,2,0,0,1,25.0,1.48
102657,Female,68,White,1,,1.0,3,0,0,2,94.0,4.41
94871,Male,69,White,1,,1.0,2,0,0,2,75.0,4.31
95440,Female,69,White,1,,2.0,1,0,0,1,15.0,1.0
97515,Female,69,White,1,3.0,6.0,2,0,0,1,20.0,0.91
97590,Male,69,Black,1,3.0,3.0,3,0,0,1,160.0,5.0
102318,Female,69,Others,1,4.0,1.0,2,0,0,2,,
93773,Male,69,White,1,,3.0,2,0,0,1,10.0,0.39
94065,Female,69,Black,1,4.0,2.0,1,0,0,1,35.0,2.07
94068,Male,69,White,1,,1.0,2,0,0,2,96.0,4.93
94073,Male,69,Other Hispanic,2,5.0,3.0,1,0,0,1,55.0,3.78
94082,Female,69,White,1,,1.0,2,0,0,2,94.0,5.0
94199,Male,69,Asian,2,,1.0,2,0,0,2,5.0,0.0
94229,Female,69,Black,1,1.0,1.0,2,0,0,1,10.0,
94300,Female,69,White,1,4.0,2.0,1,0,0,1,55.0,3.87
94335,Male,69,Asian,2,3.0,1.0,4,0,0,1,65.0,2.24
94506,Female,69,Black,1,3.0,4.0,6,1,0,2,63.0,
94554,Male,69,Mexican-American,2,5.0,1.0,4,0,0,2,558.0,4.07
94767,Male,69,Others,1,2.0,3.0,2,0,0,1,20.0,1.29
95045,Female,69,White,1,3.0,1.0,2,0,0,2,227.0,5.0
95360,Male,69,White,1,4.0,1.0,2,0,0,1,55.0,2.92
95515,Male,69,Black,1,2.0,2.0,2,0,0,1,67.0,
95539,Male,69,Black,1,3.0,1.0,2,0,0,2,25.0,1.32
95583,Female,69,Mexican-American,1,4.0,1.0,2,0,0,2,45.0,2.46
95601,Male,69,White,1,3.0,1.0,4,0,0,1,20.0,0.65
95692,Female,69,White,1,,4.0,4,0,0,3,55.0,1.83
95880,Female,69,White,1,4.0,3.0,1,0,0,1,25.0,1.81
95908,Male,69,Other Hispanic,2,1.0,1.0,3,0,0,1,75.0,3.37
95931,Female,69,White,1,4.0,2.0,2,0,0,1,35.0,1.72
95981,Male,69,Asian,2,3.0,1.0,7,1,1,1,65.0,1.5
96049,Male,69,Other Hispanic,2,,1.0,3,1,0,1,35.0,1.4
96239,Female,69,White,1,,1.0,2,0,0,2,75.0,4.57
96321,Male,69,White,1,1.0,3.0,1,0,0,1,20.0,1.27
96357,Male,69,Black,1,,1.0,2,0,0,2,35.0,1.75
96456,Female,69,White,1,,1.0,2,0,0,2,777.0,5.0
96515,Male,69,Black,1,4.0,2.0,1,0,0,1,80.0,
96667,Male,69,Mexican-American,2,1.0,3.0,3,0,0,1,35.0,1.64
96916,Female,69,Mexican-American,1,4.0,6.0,2,0,0,2,65.0,3.69
97096,Female,69,White,1,2.0,3.0,1,0,0,1,20.0,1.4
97194,Male,69,Asian,2,,1.0,3,0,0,2,,
97206,Male,69,White,1,4.0,1.0,2,0,0,2,243.0,5.0
97216,Female,69,Asian,2,4.0,3.0,2,0,0,1,20.0,1.06
97233,Male,69,Asian,2,2.0,1.0,2,0,0,2,35.0,1.54
97252,Female,69,White,1,4.0,3.0,1,0,0,1,,
97381,Male,69,Black,1,,1.0,3,0,0,1,334.0,5.0
97398,Male,69,Asian,2,,2.0,2,0,0,1,45.0,2.28
97486,Female,69,Black,1,5.0,6.0,1,0,0,1,47.0,
97506,Male,69,Others,1,2.0,1.0,4,0,1,2,677.0,4.07
97650,Female,69,Black,1,,3.0,1,0,0,1,35.0,2.37
97666,Male,69,Black,1,,1.0,2,0,0,2,312.0,5.0
97712,Female,69,Black,1,5.0,2.0,1,0,0,1,25.0,1.79
97891,Male,69,Asian,2,5.0,1.0,2,0,0,2,340.0,5.0
97950,Female,69,Black,1,5.0,5.0,1,0,0,1,35.0,2.22
98016,Female,69,Black,1,,5.0,1,0,0,1,15.0,0.95
98158,Male,69,Black,1,1.0,6.0,2,0,0,1,20.0,0.8
98175,Female,69,Black,1,4.0,1.0,2,0,0,2,794.0,5.0
98197,Male,69,Black,1,4.0,1.0,2,0,0,2,613.0,5.0
98369,Male,69,White,1,,1.0,3,0,1,2,35.0,1.67
98383,Male,69,Mexican-American,2,3.0,1.0,3,0,0,2,45.0,1.96
98431,Female,69,Black,1,4.0,2.0,2,0,0,1,15.0,0.74
98603,Female,69,Others,1,3.0,1.0,2,0,0,2,75.0,4.43
98703,Female,69,Black,1,5.0,3.0,1,0,0,1,25.0,1.77
98814,Male,69,Mexican-American,2,5.0,1.0,4,0,0,2,63.0,
98893,Male,69,Other Hispanic,2,,1.0,7,2,1,1,19.0,
98996,Female,69,Black,1,3.0,1.0,2,0,0,2,35.0,1.54
99175,Male,69,Black,1,,1.0,2,0,0,2,79.0,5.0
99256,Male,69,Mexican-American,2,,1.0,2,0,0,2,63.0,
99506,Male,69,Black,1,2.0,1.0,3,0,0,2,,
99543,Male,69,Asian,2,,1.0,2,0,0,2,723.0,5.0
99792,Male,69,Others,1,3.0,6.0,2,0,0,2,65.0,2.06
99854,Female,69,White,1,5.0,1.0,2,0,0,2,35.0,1.52
99969,Male,69,Black,1,5.0,2.0,1,0,0,1,15.0,0.83
100067,Male,69,White,1,3.0,1.0,2,0,0,2,55.0,3.04
100163,Female,69,Black,1,,3.0,1,0,0,1,65.0,4.81
100231,Female,69,Mexican-American,1,,1.0,3,0,0,2,45.0,1.96
100570,Female,69,Mexican-American,1,4.0,1.0,3,0,0,2,55.0,2.59
100711,Female,69,White,1,,1.0,4,0,1,2,660.0,5.0
100726,Female,69,Mexican-American,2,3.0,1.0,4,0,0,2,63.0,
101349,Female,69,Black,1,,2.0,3,0,1,1,35.0,1.57
101363,Female,69,Other Hispanic,2,3.0,1.0,4,0,1,2,75.0,2.75
101723,Female,69,White,1,4.0,1.0,2,0,0,2,35.0,1.6
101811,Male,69,Other Hispanic,2,5.0,1.0,6,0,2,2,15.0,0.4
101915,Female,69,White,2,,1.0,2,0,0,2,94.0,4.62
102018,Female,69,Black,1,,1.0,2,0,0,2,45.0,2.32
102055,Female,69,White,1,,1.0,5,0,0,2,10.0,0.31
102131,Male,69,Asian,2,,1.0,2,0,0,2,15.0,0.88
102628,Female,69,White,1,3.0,2.0,1,0,0,1,86.0,5.0
97649,Female,70,White,2,3.0,3.0,1,0,0,1,745.0,5.0
98278,Female,70,White,1,4.0,1.0,2,0,0,2,87.0,5.0
101856,Female,70,Asian,2,,1.0,3,0,1,2,,
102738,Female,70,White,1,,1.0,3,0,0,2,77.0,
93727,Male,70,Asian,2,3.0,1.0,2,0,0,2,129.0,5.0
93924,Female,70,White,1,,3.0,1,0,0,1,15.0,1.08
94016,Male,70,Others,1,4.0,1.0,2,0,0,2,20.0,1.11
94202,Male,70,White,1,,1.0,3,0,0,3,642.0,5.0
94232,Male,70,White,1,5.0,1.0,2,0,0,2,575.0,5.0
94253,Female,70,Others,1,5.0,2.0,2,0,0,1,20.0,1.03
94352,Female,70,Other Hispanic,2,4.0,1.0,2,0,0,2,35.0,2.04
94609,Female,70,Asian,2,5.0,1.0,2,0,0,2,535.0,5.0
94632,Female,70,White,1,,2.0,1,0,0,1,35.0,2.06
94641,Male,70,Asian,2,1.0,1.0,2,0,0,2,,
95075,Male,70,White,1,,3.0,1,0,0,1,20.0,1.44
95099,Female,70,Asian,2,,1.0,4,0,0,2,94.0,3.86
95214,Male,70,Black,1,,1.0,2,0,0,1,25.0,1.29
95249,Female,70,White,1,4.0,3.0,1,0,0,1,25.0,1.73
95252,Male,70,White,1,,4.0,1,0,0,1,20.0,1.58
95268,Male,70,White,1,,1.0,2,0,0,2,35.0,2.04
95324,Male,70,Other Hispanic,2,,1.0,2,0,0,1,55.0,3.33
95358,Female,70,Asian,2,,3.0,1,0,0,1,15.0,0.84
95447,Female,70,Mexican-American,1,,1.0,2,0,0,2,35.0,1.7
95593,Male,70,White,1,4.0,1.0,2,0,0,2,88.0,4.93
95725,Male,70,White,1,,1.0,4,0,0,1,55.0,2.03
95829,Male,70,White,1,2.0,1.0,2,0,0,2,65.0,3.55
95844,Female,70,White,1,4.0,1.0,2,0,0,2,45.0,2.46
95945,Female,70,White,1,,3.0,1,0,0,1,15.0,1.2
96223,Male,70,Black,1,,6.0,2,0,0,1,20.0,1.48
96271,Male,70,Asian,2,5.0,1.0,2,0,0,1,65.0,3.65
96319,Female,70,White,1,5.0,5.0,1,0,0,1,45.0,3.29
96798,Male,70,Black,1,,2.0,1,0,0,1,25.0,1.89
96927,Male,70,White,1,,1.0,2,0,0,2,65.0,3.34
96930,Male,70,White,1,,1.0,2,0,0,2,63.0,
96944,Female,70,Mexican-American,1,4.0,1.0,2,0,0,2,35.0,1.75
96956,Male,70,White,1,,1.0,2,0,0,2,55.0,3.16
97031,Male,70,Black,1,4.0,1.0,3,0,0,2,94.0,4.16
97102,Female,70,Other Hispanic,1,,6.0,4,0,0,2,990.0,5.0
97482,Female,70,White,1,4.0,2.0,1,0,0,1,20.0,1.24
97919,Female,70,Black,2,2.0,2.0,2,0,0,1,10.0,0.31
97997,Female,70,White,1,,1.0,2,0,0,2,,
98162,Female,70,Other Hispanic,2,,5.0,5,0,0,2,,
98372,Male,70,Others,1,,3.0,1,0,0,1,25.0,1.66
98414,Female,70,Others,1,,1.0,2,0,0,2,55.0,3.04
98529,Female,70,White,1,,2.0,2,0,0,2,63.0,1.74
98838,Female,70,White,1,,1.0,2,0,0,2,35.0,1.85
99070,Male,70,Black,1,3.0,3.0,1,0,0,1,20.0,1.45
99312,Male,70,White,1,,1.0,3,0,0,2,65.0,2.89
99393,Male,70,Other Hispanic,1,3.0,1.0,2,0,0,2,35.0,2.0
99412,Male,70,Other Hispanic,2,,1.0,3,0,0,2,35.0,1.27
99465,Female,70,Other Hispanic,2,,1.0,5,0,0,2,,
99499,Male,70,Asian,2,4.0,1.0,2,0,0,2,,
99603,Male,70,White,1,,1.0,2,0,0,2,995.0,5.0
99606,Female,70,Mexican-American,1,,5.0,2,0,0,1,63.0,
99700,Male,70,White,1,5.0,1.0,2,0,0,2,94.0,4.56
99806,Female,70,Other Hispanic,2,3.0,1.0,2,0,0,2,89.0,5.0
99833,Male,70,White,1,,1.0,1,0,0,1,45.0,2.99
99868,Female,70,White,2,,2.0,1,0,0,1,75.0,5.0
99914,Female,70,Black,1,,2.0,1,0,0,1,20.0,1.39
100243,Male,70,Others,1,,1.0,2,0,0,2,25.0,1.3
100297,Male,70,White,1,4.0,1.0,4,0,0,2,444.0,5.0
100362,Female,70,White,1,,1.0,2,0,0,2,91.0,4.86
100515,Female,70,Asian,2,2.0,1.0,2,0,0,2,35.0,2.01
100565,Male,70,White,1,,1.0,2,0,0,2,35.0,1.79
100696,Male,70,White,1,4.0,3.0,1,0,0,1,15.0,1.18
100848,Female,70,White,1,2.0,1.0,3,0,0,2,97.0,4.65
101207,Female,70,White,2,5.0,1.0,2,0,0,2,77.0,4.93
101434,Female,70,Asian,2,3.0,1.0,2,0,0,2,,
101483,Male,70,Asian,2,,1.0,5,1,0,1,55.0,1.56
101579,Male,70,Mexican-American,2,3.0,1.0,2,0,0,2,25.0,1.25
101653,Female,70,Black,1,5.0,5.0,4,0,0,3,96.0,3.46
101884,Male,70,White,1,0.0,5.0,2,0,0,1,75.0,3.73
101905,Male,70,Black,1,,3.0,2,0,0,1,5.0,
101959,Female,70,White,1,,1.0,4,0,0,3,55.0,1.83
102057,Male,70,White,1,5.0,1.0,2,0,0,2,20.0,1.11
102266,Female,70,Black,1,,4.0,2,0,0,1,45.0,2.16
102420,Female,70,Mexican-American,2,3.0,4.0,5,1,1,1,63.0,
102578,Male,70,Black,1,,4.0,1,0,0,1,,
102597,Female,70,White,1,1.0,1.0,2,0,0,2,55.0,3.04
102618,Female,70,Mexican-American,2,5.0,3.0,1,0,0,1,10.0,0.64
102732,Male,70,White,1,3.0,3.0,1,0,0,1,25.0,1.85
102868,Female,70,Asian,2,,1.0,5,1,1,1,55.0,1.56
102952,Female,70,Asian,2,5.0,1.0,2,0,0,2,20.0,0.95
94988,Female,71,White,1,,1.0,2,0,0,2,55.0,2.77
95339,Female,71,White,1,4.0,1.0,2,0,0,2,,
98405,Female,71,White,1,,1.0,3,0,0,2,45.0,1.78
99537,Male,71,White,1,,1.0,5,0,1,2,35.0,1.11
93715,Male,71,Others,1,,1.0,5,1,2,1,55.0,1.56
93796,Male,71,White,1,,2.0,1,0,0,1,20.0,1.44
93855,Male,71,White,1,4.0,5.0,1,0,0,1,55.0,4.12
94010,Male,71,White,1,2.0,1.0,2,0,0,2,45.0,2.31
94141,Male,71,Black,1,4.0,1.0,2,0,0,2,871.0,5.0
94343,Male,71,Mexican-American,1,5.0,1.0,2,0,0,2,55.0,2.73
94386,Female,71,White,1,,2.0,2,0,0,1,35.0,1.65
94432,Female,71,Mexican-American,1,4.0,2.0,1,0,0,1,55.0,4.48
94578,Male,71,White,1,,1.0,2,0,0,2,35.0,1.73
94832,Female,71,White,1,3.0,1.0,2,0,0,2,79.0,4.93
94836,Female,71,White,1,5.0,1.0,2,0,0,2,63.0,
94877,Male,71,Mexican-American,2,,1.0,6,0,0,2,35.0,0.96
94918,Male,71,Other Hispanic,2,,4.0,1,0,0,1,10.0,0.66
95057,Male,71,White,1,,1.0,2,0,0,2,93.0,4.56
95073,Female,71,Mexican-American,1,2.0,4.0,2,0,0,1,75.0,4.13
95138,Female,71,White,1,,1.0,3,0,0,2,75.0,3.65
95172,Female,71,Mexican-American,2,,5.0,4,0,0,2,83.0,3.11
95207,Female,71,Black,1,3.0,1.0,3,0,0,2,19.0,
95411,Male,71,Black,1,,1.0,2,0,0,2,335.0,5.0
95480,Male,71,White,1,,1.0,2,0,0,2,98.0,5.0
95597,Male,71,White,1,4.0,1.0,2,0,0,2,821.0,5.0
95729,Female,71,Mexican-American,1,,1.0,2,0,0,2,65.0,3.46
95734,Female,71,White,1,4.0,2.0,1,0,0,1,20.0,1.58
95971,Female,71,Mexican-American,1,3.0,2.0,1,0,0,1,45.0,3.13
96115,Female,71,Other Hispanic,2,3.0,3.0,1,0,0,1,10.0,0.7
96217,Male,71,White,1,,1.0,2,0,0,2,55.0,2.83
96284,Male,71,White,2,3.0,1.0,2,0,0,2,84.0,4.56
96339,Female,71,Black,1,,1.0,2,0,0,2,20.0,1.02
96393,Male,71,White,1,5.0,1.0,2,0,0,2,45.0,2.71
96413,Male,71,Black,1,3.0,1.0,4,0,0,3,76.0,3.46
96560,Male,71,Black,1,4.0,2.0,1,0,0,1,35.0,2.1
96607,Male,71,White,1,,1.0,2,0,0,2,20.0,1.17
96928,Male,71,Black,1,5.0,1.0,2,0,0,2,35.0,1.54
96962,Female,71,Asian,2,4.0,1.0,5,2,0,1,723.0,5.0
97189,Male,71,Black,1,3.0,1.0,3,0,0,2,75.0,3.13
97209,Female,71,White,1,,1.0,2,0,0,2,80.0,4.62
97215,Female,71,Other Hispanic,2,,1.0,2,0,0,2,5.0,0.09
97337,Male,71,Black,1,5.0,3.0,1,0,0,1,15.0,0.97
97375,Male,71,Others,1,,3.0,1,0,0,1,20.0,1.4
97623,Female,71,Asian,2,3.0,1.0,2,0,0,2,35.0,1.82
97746,Male,71,White,1,,1.0,2,0,0,2,65.0,3.71
97802,Male,71,White,1,4.0,1.0,2,0,0,2,832.0,5.0
97809,Male,71,Others,1,,1.0,2,0,0,2,,
97883,Female,71,White,1,5.0,1.0,2,0,0,2,88.0,4.56
97971,Male,71,White,1,,6.0,2,0,0,2,63.0,
98173,Female,71,Mexican-American,2,,1.0,3,0,0,2,6.0,
98257,Male,71,White,1,5.0,1.0,3,0,0,2,75.0,3.43
98289,Male,71,Black,2,4.0,1.0,5,0,0,3,,
98341,Male,71,White,1,3.0,3.0,1,0,0,1,15.0,0.83
98360,Male,71,White,1,4.0,1.0,4,0,0,3,55.0,1.83
98433,Male,71,White,1,1.0,1.0,2,0,0,2,35.0,1.52
98462,Male,71,Mexican-American,1,,1.0,3,0,0,1,467.0,5.0
98684,Male,71,White,1,4.0,1.0,4,0,1,2,877.0,5.0
99044,Female,71,White,1,,2.0,1,0,0,1,35.0,2.32
99134,Male,71,Black,1,1.0,3.0,1,0,0,1,10.0,0.79
99210,Male,71,White,1,,1.0,2,0,0,2,25.0,1.48
99241,Male,71,Black,1,2.0,3.0,2,0,0,1,,0.75
99674,Male,71,White,1,2.0,1.0,2,0,0,2,55.0,3.08
99776,Male,71,Mexican-American,1,,1.0,7,0,0,2,65.0,1.68
99815,Female,71,Black,2,1.0,4.0,1,0,0,1,15.0,0.89
99851,Female,71,Asian,2,3.0,1.0,3,0,0,2,63.0,
99954,Male,71,Asian,2,5.0,1.0,2,0,0,2,921.0,5.0
100064,Female,71,Other Hispanic,2,2.0,4.0,2,0,0,2,55.0,2.77
100071,Male,71,White,1,,1.0,2,0,0,1,35.0,1.68
100273,Male,71,White,1,,3.0,1,0,0,1,25.0,1.66
100597,Male,71,Mexican-American,2,,4.0,6,0,2,1,45.0,1.04
100663,Female,71,White,1,4.0,1.0,2,0,0,2,90.0,5.0
100851,Female,71,White,1,,1.0,2,0,0,2,45.0,2.48
100872,Female,71,Black,1,,2.0,2,0,0,1,25.0,1.33
100879,Male,71,Others,1,2.0,2.0,2,0,0,1,25.0,1.4
101010,Male,71,White,2,2.0,3.0,1,0,0,1,35.0,2.07
101060,Male,71,White,1,,1.0,3,0,0,3,55.0,2.31
101195,Female,71,White,1,4.0,1.0,2,0,0,2,45.0,2.71
101196,Female,71,Black,1,,3.0,2,1,0,1,10.0,0.37
101333,Female,71,Asian,2,1.0,5.0,1,0,0,1,708.0,5.0
101498,Male,71,Other Hispanic,1,3.0,3.0,1,0,0,1,35.0,2.07
101571,Male,71,Black,1,4.0,3.0,3,0,0,1,91.0,4.57
101750,Female,71,White,1,,1.0,4,0,0,2,558.0,5.0
101817,Male,71,White,1,,1.0,1,0,0,1,35.0,2.32
102306,Male,71,Others,1,,1.0,2,0,0,2,35.0,1.7
102379,Female,71,Other Hispanic,2,4.0,3.0,2,0,0,2,,
102389,Female,71,Black,1,3.0,3.0,1,0,0,1,25.0,1.81
102490,Female,71,Asian,2,,1.0,2,0,0,2,45.0,2.22
102651,Female,71,White,1,3.0,1.0,2,0,0,2,863.0,5.0
102910,Male,71,White,1,4.0,5.0,1,0,0,1,25.0,1.73
94102,Male,72,White,1,,1.0,2,0,0,2,423.0,5.0
94756,Female,72,White,1,,1.0,3,0,1,2,35.0,1.67
94963,Male,72,White,1,5.0,1.0,5,0,0,1,75.0,2.21
102572,Male,72,White,1,,1.0,2,0,0,2,,
93732,Male,72,White,1,,3.0,1,0,0,1,15.0,1.13
93740,Male,72,Black,1,4.0,3.0,1,0,0,1,10.0,0.74
93742,Male,72,Black,1,,2.0,1,0,0,1,45.0,3.62
93754,Male,72,Other Hispanic,2,,1.0,2,0,0,1,15.0,0.82
93777,Female,72,Black,1,5.0,3.0,1,0,0,1,45.0,3.32
94138,Female,72,Asian,2,5.0,1.0,2,0,0,2,366.0,5.0
94179,Male,72,White,1,2.0,1.0,2,0,0,2,35.0,1.52
94390,Female,72,Asian,2,,1.0,2,0,0,2,20.0,1.15
94408,Male,72,White,1,,1.0,2,0,0,2,45.0,2.59
94553,Female,72,White,1,4.0,1.0,2,0,0,2,74.0,
94776,Male,72,Other Hispanic,2,,2.0,4,0,2,1,35.0,1.08
95222,Female,72,Other Hispanic,1,,2.0,3,0,0,1,26.0,
95326,Male,72,White,1,3.0,1.0,2,0,0,2,84.0,4.62
95338,Male,72,Other Hispanic,2,2.0,1.0,2,0,0,2,5.0,0.09
95361,Male,72,White,1,3.0,2.0,2,0,0,1,45.0,2.46
95588,Male,72,Black,1,,2.0,1,0,0,1,25.0,1.82
